pid,meta_class,meta_town_code,meta_nbhd,meta_certified_est_bldg,meta_certified_est_land,meta_cdu,meta_deed_type,char_hd_sf,char_age,char_apts,char_ext_wall,char_roof_cnst,char_rooms,char_beds,char_bsmt,char_bsmt_fin,char_heat,char_oheat,char_air,char_frpl,char_attic_type,char_fbath,char_hbath,char_tp_plan,char_tp_dsgn,char_cnst_qlty,char_site,char_gar1_size,char_gar1_cnst,char_gar1_att,char_gar1_area,char_ot_impr,char_bldg_sf,char_repair_cnd,char_use,char_type_resd,char_attic_fnsh,char_renovation,char_porch,geo_property_city,geo_property_zip,geo_tract_pop,geo_white_perc,geo_black_perc,geo_asian_perc,geo_his_perc,geo_other_perc,geo_fips,geo_municipality,geo_ohare_noise,geo_floodplain,geo_fs_flood_factor,geo_fs_flood_risk_direction,geo_withinmr100,geo_withinmr101300,geo_school_elem_district,geo_school_hs_district,econ_tax_rate,econ_midincome,ind_large_home,ind_garage,ind_arms_length
9166,278,39,39122,183260,53130,NA,T,8174,51,NA,3,1,6,3,3,3,1,5,1,0,2,1,1,2,NA,2,2,3,3,1,1,0,2115,2,1,2,3,NA,NA,OAK LAWN,60453,3069,0.613229064841968,0.0873248615184099,0.04072987943955686,0.2108178559791463,0.09579667644183772,54820,Oak Lawn,0,0,2,1,0,0,SCHOOL DISTRICT  123,COMMUNITY HIGH SCHOOL  218,13.148,58569,FALSE,TRUE,TRUE
9167,203,71,71410,233320,60750,NA,T,3797,95,NA,3,1,5,3,1,3,1,2,1,0,1,1,1,2,1,2,2,3,1,2,2,0,1332,2,1,5,1,NA,NA,CHICAGO,60631,6872,0.8242142025611175,0.02371944121071012,0.01833527357392316,0.11044819557625143,0.04423748544819558,14000,Chicago,0,0,1,0,0,0,ONAHAN,TAFT HS,6.884772382397572,74201,FALSE,TRUE,TRUE
9168,203,72,72281,81090,31620,NA,T,4216,96,NA,2,1,5,3,1,3,1,2,2,0,1,1,0,NA,NA,2,2,1,1,2,2,0,1190,2,1,1,3,NA,NA,CHICAGO,60620,2591,7.719027402547279e-4,0.9560015438054804,0.00270165959089154,0.03126206098031648,0.01852566576611346,14000,Chicago,0,0,1,0,0,0,"JACKSON, M",HARLAN HS,6.908,40777,FALSE,TRUE,TRUE
9169,295,31,31050,157420,16170,NA,W,2695,13,NA,1,1,7,3,2,3,1,5,1,1,3,2,1,2,2,2,2,3,1,1,1,0,1852,2,1,3,NA,NA,NA,MELROSE PARK,60160,4009,0.3764030930406585,0.13519580942878523,0.02843601895734597,0.4567223746570217,0.00648540783237715,48242,Melrose Park,0,0,1,0,0,1,SCHOOL DISTRICT 89,PROVISO TOWNSHIP HIGH SCHOOL 209,10.676,52357,FALSE,TRUE,TRUE
9170,204,37,37183,93150,44400,NA,T,9348,57,NA,3,1,9,5,2,3,2,5,2,0,3,3,0,NA,NA,2,2,7,NA,NA,NA,0,3200,2,1,1,NA,NA,NA,LANSING,60438,4549,0.38162233457902833,0.4829632886348648,0.02857770938667839,0.09474609804352604,0.02418113871180479,42028,Lansing,0,0,6,1,0,0,SCHOOL DISTRICT 158,THORNTON TWP FRACTIONAL HIGH SCHOOL 215,19.524,59935,FALSE,FALSE,TRUE
9171,295,29,29050,120010,26520,NA,T,1179,35,NA,1,1,5,1,2,3,1,5,1,1,3,1,1,2,NA,2,2,1,1,1,1,0,1155,2,1,2,NA,NA,NA,PALATINE,60067,7294,0.663421990677269,0.04085549766931724,0.13531669865642995,0.15204277488346588,0.01494378941595832,57225,Palatine,0,0,1,0,0,0,SCHOOL DISTRICT C C  15,PALATINE TOWNSHIP HIGH SCHOOL  211,9.835,65639,FALSE,TRUE,TRUE
9172,211,71,71260,214160,46870,NA,W,3750,62,3,2,1,13,6,1,2,1,5,2,0,3,3,0,2,NA,2,2,3,1,2,2,0,2855,2,2,2,NA,NA,1,CHICAGO,60639,7338,0.1017988552739166,0.00776778413736713,0.00735895339329517,0.8609975470155355,0.02630144453529572,14000,Chicago,0,0,1,0,0,0,SCHUBERT,FOREMAN HS,6.894,47955,FALSE,TRUE,TRUE
9173,203,37,37021,65800,16870,NA,O,4500,79,NA,1,1,9,4,1,1,1,5,2,0,1,1,1,2,NA,2,2,7,NA,NA,NA,0,1332,2,1,5,1,NA,NA,DOLTON,60419,6330,0.0693522906793049,0.8759873617693523,0.00505529225908372,0.0372827804107425,0.02464454976303317,20292,Dolton,0,0,1,0,0,0,SCHOOL DISTRICT  148,THORNTON TOWNSHIP HIGH SCHOOL  205,30.059,41653,FALSE,FALSE,TRUE
9174,211,39,39131,115740,25750,NA,W,5150,122,2,1,1,10,4,1,3,2,5,2,0,1,2,1,NA,NA,2,2,7,NA,NA,NA,0,1984,2,2,2,3,NA,1,BLUE ISLAND,60406,4669,0.4097237095737845,0.15378025273077747,0.00878132362390233,0.3947312058256586,0.05825658599271793,06704,Blue Island,0,0,5,1,0,0,SCHOOL DISTRICT 130,COMMUNITY HIGH SCHOOL  218,15.452,56331,FALSE,FALSE,TRUE
9175,295,70,70020,380210,55880,NA,W,1397,59,NA,2,2,5,3,1,1,1,5,1,0,3,1,1,2,2,2,2,7,NA,NA,NA,0,1452,2,1,2,NA,NA,NA,CHICAGO,60615,2295,0.6849673202614379,0.04967320261437908,0.16601307189542483,0.05708061002178649,0.08453159041394336,14000,Chicago,0,0,1,0,0,0,RAY,KENWOOD HS,6.88386464826358,111250,FALSE,FALSE,TRUE
9176,234,21,21165,204760,73920,NA,T,10560,43,NA,3,1,6,3,3,1,1,5,2,1,3,2,0,2,NA,2,2,3,2,1,2,0,1353,2,1,4,NA,NA,NA,WILLOW SPRINGS,60480,7653,0.773030184241474,0.00849340128054357,0.05370442963543708,0.13354240167254672,0.05880047040376323,82049,Willow Springs,0,0,1,0,0,0,SCHOOL DISTRICT 107,LYONS TOWNSHIP HIGH SCHOOL  204,8.305,106317,FALSE,TRUE,TRUE
9177,295,25,25350,444540,57480,NA,T,2804,45,NA,3,1,9,5,3,3,1,5,1,1,3,2,1,2,2,2,2,3,3,1,2,0,2800,2,1,2,NA,NA,NA,NORTHBROOK,60062,5600,0.8053571428571429,7.142857142857143e-4,0.14625,0.02553571428571428,0.04428571428571428,53481,Northbrook,0,0,1,0,0,0,SCHOOL DISTRICT 27,NORTHFIELD TOWNSHIP HIGH SCHOOL  225,7.599,138992,FALSE,TRUE,TRUE
9178,295,74,74013,457120,100320,NA,W,836,15,NA,2,2,7,3,2,3,1,5,1,1,3,2,1,2,2,2,2,3,2,1,1,0,1456,2,1,3,NA,NA,NA,CHICAGO,60610,3154,0.6816740646797718,0.12016487000634116,0.06309448319594166,0.11667723525681674,0.03677869372225745,14000,Chicago,0,0,6,0,0,0,JENNER,LINCOLN PARK HS,6.89,99440,FALSE,TRUE,TRUE
9179,203,16,16051,213630,51870,NA,W,8645,58,NA,2,1,6,3,1,3,1,5,2,0,3,2,0,NA,NA,2,2,3,1,1,2,0,1199,2,1,1,NA,NA,NA,DES PLAINES,60016,5250,0.7758095238095238,5.714285714285715e-4,0.10095238095238096,0.10742857142857144,0.03047619047619047,19642,Des Plaines,0,0,1,0,0,0,SCHOOL DISTRICT C C  59,ARLINGTON HTS TWNSHP H S 214,8.478,83876,FALSE,TRUE,TRUE
9180,211,72,72120,103600,23980,NA,T,3690,12,2,1,1,10,4,2,3,1,5,1,0,3,2,2,2,2,2,2,7,NA,NA,NA,0,2340,2,2,2,NA,NA,NA,CHICAGO,60636,1905,5.249343832020997e-4,0.94750656167979,0,0.05196850393700787,0,14000,Chicago,0,0,3,1,0,0,O'TOOLE,HARPER HS,6.873317191283292,28466,FALSE,FALSE,TRUE
9181,278,28,28011,257310,55020,NA,W,10004,41,NA,3,1,8,4,3,1,1,5,1,1,3,2,1,2,NA,2,2,3,3,1,1,150,2241,1,1,2,NA,NA,NA,ORLAND PARK,60467,7005,0.7143468950749464,0.02469664525339043,0.15517487508922198,0.08408279800142755,0.03611705924339757,NA,NA,0,0,1,0,0,0,SCHOOL DISTRICT  135,CONSOLIDATED HIGH SCHOOL  230,8.518,95668,FALSE,TRUE,TRUE
9182,278,16,16095,375840,140910,NA,O,20130,60,NA,1,1,6,3,3,3,1,5,2,2,3,2,1,2,2,2,2,3,1,1,2,0,2844,2,1,2,NA,NA,NA,MOUNT PROSPECT,60056,4832,0.8950745033112583,0,0.00496688741721854,0.0933360927152318,0.01324503311258278,51089,Mount Prospect,0,0,1,0,0,0,SCHOOL DISTRICT  57,ARLINGTON HTS TWNSHP H S 214,9.405,102135,FALSE,TRUE,TRUE
9183,203,39,39130,117160,22500,NA,W,3750,83,NA,1,1,5,2,4,3,1,5,2,0,2,1,0,NA,NA,2,2,3,1,2,2,0,1026,2,1,1,3,NA,NA,OAK LAWN,60453,4368,0.6559065934065934,0.05242673992673993,0.09226190476190475,0.19116300366300365,0.01648351648351648,54820,Oak Lawn,0,0,1,0,0,0,SCHOOL DISTRICT  122,COMMUNITY HIGH SCHOOL  229,11.134,54241,FALSE,TRUE,TRUE
9184,205,31,31110,183220,44220,NA,W,7370,71,NA,2,1,6,4,1,1,1,5,1,0,3,2,1,2,2,2,2,1,2,1,2,0,1476,2,1,2,NA,NA,NA,WESTCHESTER,60154,4492,0.39804096170970615,0.311219946571683,0.01602849510240427,0.2591273374888691,0.02938557435440783,80047,Westchester,0,0,4,1,0,0,SCHOOL DISTRICT 92 1/2,PROVISO TOWNSHIP HIGH SCHOOL 209,9.688,70790,FALSE,TRUE,TRUE
9185,203,31,31060,137030,28970,NA,W,6100,100,NA,1,1,7,4,1,1,2,5,2,0,1,1,1,2,2,2,2,5,1,2,2,0,1128,2,1,1,3,NA,1,BELLWOOD,60104,5020,0.04880478087649402,0.7386454183266933,7.968127490039841e-4,0.20916334661354585,0.00318725099601593,04975,Bellwood,0,0,1,0,0,0,SCHOOL DISTRICT 88,PROVISO TOWNSHIP HIGH SCHOOL 209,19.52,52200,FALSE,TRUE,TRUE
9186,278,38,38072,548930,50380,NA,W,6950,2,NA,1,1,9,4,1,3,1,5,1,1,3,3,1,2,2,2,2,3,1,2,2,0,3124,2,1,2,NA,NA,NA,ARLINGTON HEIGHTS,60005,6159,0.8934892027926612,0.0034096444227959,0.04611138171781133,0.04059100503328462,0.0232180548790388,02154,Arlington Heights,0,0,1,0,0,0,SCHOOL DISTRICT 25,ARLINGTON HTS TWNSHP H S 214,9.004,116667,FALSE,TRUE,TRUE
9187,234,72,72092,96350,30710,NA,W,4725,50,NA,1,1,4,2,3,1,1,5,2,0,1,1,1,2,2,2,2,2,1,2,2,0,969,2,1,4,3,NA,NA,CHICAGO,60609,1482,0.2388663967611336,0.5661268556005398,0.06747638326585695,0.12348178137651822,0.00809716599190283,14000,Chicago,0,0,5,0,0,0,DEWEY,TILDEN HS,6.89,34375,FALSE,TRUE,TRUE
9188,203,33,33040,311320,89260,NA,W,9650,74,NA,2,1,6,4,1,3,1,5,1,0,3,2,0,2,2,2,2,1,1,1,2,0,1555,2,1,1,NA,NA,1,RIVER FOREST,60305,5169,0.8436834977751982,0.03462952215128651,0.04546333913716386,0.04739794931321339,0.04797833236602825,64304,River Forest,0,0,1,0,0,0,SCHOOL DISTRICT 90,CONSOLIDATED HIGH SCHOOL  200,10.646,117941,FALSE,TRUE,TRUE
9189,211,73,73031,308200,286020,NA,W,6218,127,3,2,2,20,9,1,2,2,5,2,0,3,3,2,2,2,2,2,7,NA,NA,NA,0,3746,2,2,2,NA,NA,1,CHICAGO,60640,4392,0.7165300546448088,0.03847905282331512,0.0906193078324226,0.13934426229508196,0.03005464480874316,14000,Chicago,0,0,1,0,0,0,PEIRCE,SENN HS,6.89,90288,FALSE,FALSE,TRUE
9190,278,28,28015,276600,86160,NA,T,14986,27,NA,3,1,9,4,1,3,1,5,1,1,3,2,1,2,NA,2,2,5,2,1,2,0,3246,2,1,2,NA,NA,NA,ORLAND PARK,60467,8884,0.8615488518685277,0.01260693381359747,0.04558757316524088,0.05571814497973886,0.04907699234579019,56640,Orland Park,0,0,1,0,0,0,SCHOOL DISTRICT  135,CONSOLIDATED HIGH SCHOOL  230,9.413,105942,FALSE,TRUE,TRUE
9191,211,70,70030,92320,38750,NA,W,3100,107,2,2,1,8,4,1,1,2,5,2,0,3,2,1,2,2,2,2,3,1,2,2,0,2350,2,2,2,NA,NA,NA,CHICAGO,60619,4229,0.00614802553795223,0.9574367462757152,0,0.00331047528966658,0.0626625679829747,14000,Chicago,0,0,1,0,0,0,PARK MANOR,ROBESON HS,6.88386464826358,27554,FALSE,TRUE,TRUE
9192,202,31,31020,105870,24750,NA,W,4500,96,NA,1,1,4,2,2,3,1,5,2,0,3,1,0,NA,NA,2,2,7,NA,NA,NA,0,964,2,1,1,NA,NA,NA,BELLWOOD,60104,5020,0.04880478087649402,0.7386454183266933,7.968127490039841e-4,0.20916334661354585,0.00318725099601593,04975,Bellwood,0,0,1,0,0,0,SCHOOL DISTRICT 88,PROVISO TOWNSHIP HIGH SCHOOL 209,19.52,52200,FALSE,FALSE,TRUE
9193,203,31,31103,223060,54170,NA,W,7473,70,NA,2,1,5,3,1,3,1,5,1,0,2,1,0,2,NA,2,2,1,2,1,2,0,1171,2,1,1,3,NA,NA,LA GRANGE PARK,60526,4852,0.7298021434460017,0.06492168178070899,0.02431986809563066,0.17642209398186315,0.00906842539159109,40793,La Grange Park,0,0,1,0,0,1,SCHOOL DISTRICT  102,LYONS TOWNSHIP HIGH SCHOOL  204,9.766,86331,FALSE,TRUE,TRUE
9194,203,31,31032,137940,28410,NA,O,5166,66,NA,3,1,5,3,1,3,1,5,1,0,3,1,0,NA,NA,2,2,3,1,2,2,0,1072,2,1,1,NA,NA,NA,BELLWOOD,60104,4876,0.02645611156685808,0.8794093519278097,0.01189499589827727,0.0699343724364233,0.02153404429860541,04975,Bellwood,0,0,1,0,0,0,SCHOOL DISTRICT 88,PROVISO TOWNSHIP HIGH SCHOOL 209,19.52,46234,FALSE,TRUE,TRUE
9195,278,21,21151,480540,129310,NA,W,11495,19,NA,1,1,9,4,1,3,1,5,1,1,3,2,1,2,1,2,2,3,1,1,1,0,2761,2,1,2,NA,NA,NA,WILLOW SPRINGS,60480,7653,0.773030184241474,0.00849340128054357,0.05370442963543708,0.13354240167254672,0.05880047040376323,82049,Willow Springs,0,0,6,1,0,0,SCHOOL DISTRICT 107,LYONS TOWNSHIP HIGH SCHOOL  204,8.305,106317,FALSE,TRUE,TRUE
9196,205,37,37024,53570,14060,NA,W,3750,74,NA,2,1,7,3,1,3,1,5,2,0,3,1,1,NA,NA,2,2,3,1,2,2,0,1273,2,1,2,NA,NA,NA,RIVERDALE,60827,6077,0.0396577258515715,0.8777357248642422,0.00378476221819976,0.04870824419944051,0.06022708573309199,64278,Riverdale,0,0,1,0,0,0,SCHOOL DISTRICT  148,THORNTON TOWNSHIP HIGH SCHOOL  205,32.335,38269,FALSE,TRUE,TRUE
9197,203,72,72130,32800,26250,NA,W,3500,96,NA,1,1,6,4,1,1,1,5,2,0,1,2,0,2,2,2,2,3,1,2,2,0,1746,2,1,1,3,NA,NA,CHICAGO,60636,1263,0,0.980997624703088,0,0.01900237529691211,0,14000,Chicago,0,0,6,1,0,0,LANGFORD,HOPE HS,6.873317191283292,22219,FALSE,TRUE,TRUE
9198,204,29,29041,463140,81410,NA,T,54276,65,NA,3,4,7,3,4,3,1,5,1,2,3,3,1,2,2,2,2,5,3,2,2,0,3737,2,1,1,NA,NA,NA,INVERNESS,60067,6827,0.7694448513256189,0.01039988281822176,0.20301743078951223,0,0.03427567013329427,37608,Inverness,0,0,1,0,0,0,SCHOOL DISTRICT C C  15,PALATINE TOWNSHIP HIGH SCHOOL  211,9.075,157125,FALSE,TRUE,TRUE
9199,295,31,31173,231290,39920,NA,W,3398,30,NA,3,1,6,2,1,3,1,5,1,1,3,2,1,2,NA,2,2,3,2,1,1,0,1388,2,1,2,NA,NA,NA,WESTCHESTER,60154,5569,0.664571736397917,0.07739270964266474,0.059974860836775,0.192853295026037,0.01041479619321242,80047,Westchester,0,0,1,0,0,0,SCHOOL DISTRICT 93,PROVISO TOWNSHIP HIGH SCHOOL 209,8.791,85958,FALSE,TRUE,TRUE
9200,211,77,77115,138170,51400,NA,O,4375,94,2,2,1,7,5,1,3,1,5,2,0,3,3,0,2,2,2,2,3,1,2,2,0,2964,2,2,2,NA,NA,NA,CHICAGO,60623,4721,0.01355644990468121,0.00910823977970769,0.0067782249523406,0.9705570853632705,0,14000,Chicago,0,0,1,0,0,0,CARDENAS,FARRAGUT HS,6.89,36224,FALSE,TRUE,TRUE
9201,211,77,77011,128290,37440,NA,W,3840,102,2,3,1,6,4,1,1,1,5,2,0,3,2,0,2,2,2,2,3,1,2,2,0,2312,2,2,2,NA,NA,NA,CHICAGO,60651,5396,0,0.7981838398813936,0,0.16716085989621943,0.04058561897702002,14000,Chicago,0,0,1,0,0,0,YOUNG,ORR HS,6.89,40349,FALSE,TRUE,TRUE
9202,211,77,77141,477800,73430,NA,O,3125,3,3,1,1,15,9,1,2,1,5,1,0,3,6,0,2,2,2,2,3,2,2,2,0,4178,2,2,2,NA,NA,NA,CHICAGO,60608,4839,0.16573672246331886,0.05703657780533168,0.02975821450712957,0.7449886340152924,0.00247985120892746,14000,Chicago,0,0,1,0,0,0,PICKARD,JUAREZ HS,6.89,44336,FALSE,TRUE,TRUE
9203,295,28,28014,282580,44800,NA,W,3200,32,NA,3,4,7,3,1,3,1,5,1,1,3,2,1,1,NA,1,2,3,2,1,2,0,2086,2,1,2,NA,NA,NA,ORLAND PARK,60462,5109,0.830886670581327,0.04952045410060677,0.08064200430612645,0.02446662752006263,0.02896848698375416,56640,Orland Park,0,0,1,0,0,0,SCHOOL DISTRICT  135,CONSOLIDATED HIGH SCHOOL  230,9.413,104861,FALSE,TRUE,TRUE
9204,203,30,30010,147480,52290,NA,W,9095,57,NA,3,1,5,3,1,3,1,5,2,0,3,1,1,NA,NA,2,2,1,3,1,2,0,1200,2,1,1,NA,NA,NA,HICKORY HILLS,60457,4123,0.8452583070579675,0.00945913170021828,0.01528013582342954,0.12442396313364056,0.00557846228474411,34514,Hickory Hills,0,0,1,0,0,0,SCHOOL DISTRICT  117,CONSOLIDATED HIGH SCHOOL  230,12.137,99306,FALSE,TRUE,TRUE
9205,295,18,18015,119590,22740,NA,T,5055,29,NA,3,1,6,2,2,3,1,5,1,0,3,1,1,2,1,2,2,3,2,1,2,0,1641,2,1,2,NA,NA,NA,ELGIN,60120,6938,0.4429230325742289,0.03430383395791294,0.10190256558085904,0.38800807149034305,0.06399538771980398,23074,Elgin,0,0,1,0,0,0,SCHOOL DISTRICT 46,SCHOOL DISTRICT 46,10.511,75417,FALSE,TRUE,TRUE
9206,205,72,72212,74870,34490,NA,W,4312,75,NA,1,1,4,2,2,3,1,5,2,0,3,1,0,NA,NA,2,2,1,1,2,2,0,1067,2,1,2,NA,NA,NA,CHICAGO,60620,5514,0.00761697497279651,0.9762422923467536,0,0.01196953210010881,0.00417120058034095,14000,Chicago,0,0,1,0,0,0,BARTON,BOGAN HS,6.873317191283292,35274,FALSE,TRUE,TRUE
9207,211,17,17060,193360,59480,NA,O,5408,93,2,1,1,14,8,2,3,1,5,2,0,2,2,0,2,NA,2,2,3,1,2,2,0,2512,2,2,2,3,NA,NA,EVANSTON,60201,4823,0.11300020733982998,0.5357661206717811,0.02073398299813394,0.27451793489529336,0.102011196350819,24582,Evanston,0,0,5,0,0,0,SCHOOL DISTRICT C C  65,EVANSTON TOWNSHIP HIGH SCHOOL  202,8.035,48648,FALSE,TRUE,TRUE
9208,202,71,71071,170400,56240,NA,W,4166,100,NA,1,1,5,2,1,1,1,5,2,0,2,1,0,NA,NA,2,2,3,1,2,2,0,816,2,1,1,3,NA,NA,CHICAGO,60630,4264,0.3093339587242026,0.04268292682926829,0.16580675422138838,0.4552063789868668,0.05393996247654784,14000,Chicago,0,0,1,0,0,0,HAUGAN,ROOSEVELT HS,6.901516611295682,62264,FALSE,TRUE,TRUE
9209,203,38,38032,199460,41250,NA,W,6600,68,NA,3,1,6,3,1,1,1,5,1,0,1,2,0,2,2,2,2,3,1,2,2,0,1026,2,1,5,1,NA,NA,ARLINGTON HEIGHTS,60005,5739,0.960446070744032,0.00958355114131381,0.02247778358599059,0.00278794215020038,0.00940930475692629,02154,Arlington Heights,0,0,1,0,0,0,SCHOOL DISTRICT 25,ARLINGTON HTS TWNSHP H S 214,9.004,105114,FALSE,TRUE,TRUE
9210,205,71,71371,212050,54860,NA,W,4389,72,NA,2,1,7,4,1,3,1,5,1,0,3,2,0,2,NA,2,2,1,1,2,2,0,1572,2,1,2,NA,NA,NA,CHICAGO,60707,1881,0.5055821371610846,0.04199893673577884,0.02870813397129186,0.4237107921318448,0,14000,Chicago,0,0,1,0,0,0,DEVER,STEINMETZ COLLEGE PREP HS,6.894,63438,FALSE,TRUE,TRUE
9211,207,12,12022,134670,39450,NA,W,9864,57,NA,3,1,6,3,3,1,1,5,1,0,3,1,1,2,NA,2,2,3,2,1,1,0,1924,2,1,2,NA,NA,NA,HOMEWOOD,60430,4663,0.3645721638430195,0.5294874544284796,0.007720351704911,0.04439202230323826,0.09736221316748872,35879,Homewood,0,0,1,0,0,0,SCHOOL DISTRICT 153,HOMEWOOD FLOSSMOOR COMM HIGH SCHOOL  233,16.657,92630,FALSE,TRUE,TRUE
9212,203,38,38082,202290,49850,NA,W,19942,62,NA,2,1,7,3,4,3,1,5,1,0,3,1,1,2,2,2,2,3,1,1,2,0,1576,2,1,1,NA,NA,NA,PROSPECT HEIGHTS,60070,7067,0.7452950332531484,0.01570680628272251,0.20220744304513935,0.02490448563746993,0.0220744304513938,62016,Prospect Heights,0,0,1,0,0,0,SCH DIST 21 WHEELING COMM CONSOLIDATED,ARLINGTON HTS TWNSHP H S 214,11.099,94921,FALSE,TRUE,TRUE
9213,234,31,31104,201580,37440,NA,W,6240,54,NA,2,1,6,4,3,1,1,2,1,0,3,1,1,2,2,2,2,3,1,2,2,84,1580,2,1,4,NA,NA,NA,WESTCHESTER,60154,5569,0.664571736397917,0.07739270964266474,0.059974860836775,0.192853295026037,0.01041479619321242,80047,Westchester,0,0,1,0,0,0,SCHOOL DISTRICT 92 1/2,PROVISO TOWNSHIP HIGH SCHOOL 209,9.688,85958,FALSE,TRUE,TRUE
9214,211,77,77102,121940,40940,NA,W,3485,122,2,2,1,15,4,1,1,2,5,2,0,3,4,0,2,2,2,2,3,1,2,2,0,2646,2,2,2,NA,NA,1,CHICAGO,60624,2150,0.0041860465116279,0.947906976744186,0.02558139534883721,0.02232558139534883,0,14000,Chicago,0,0,1,0,0,0,HEFFERAN,MARSHALL HS,6.913,25625,FALSE,TRUE,TRUE
9215,203,72,72030,152140,42840,NA,W,4284,69,NA,2,1,7,3,1,1,1,5,2,0,2,2,0,NA,NA,2,2,3,1,2,2,0,1026,2,1,1,3,NA,NA,CHICAGO,60632,2230,0.25739910313901343,0,0.04125560538116592,0.7013452914798206,0,14000,Chicago,0,0,1,0,0,0,PASTEUR,CURIE HS,6.934,51333,FALSE,TRUE,TRUE
9216,207,37,37070,49720,8590,NA,W,3125,49,NA,2,1,6,3,1,3,1,5,2,0,3,1,1,2,NA,2,2,7,NA,NA,NA,0,1292,2,1,2,NA,NA,NA,HARVEY,60426,1851,0.00378173960021609,0.7531064289573204,0,0.23933009184224743,0.00756347920043219,33383,Harvey,0,1,1,0,0,0,SCHOOL DISTRICT  147,THORNTON TOWNSHIP HIGH SCHOOL  205,27.809,25296,FALSE,FALSE,TRUE
9217,295,77,77150,363290,25930,NA,W,910,17,NA,2,2,6,2,2,3,1,5,1,0,3,2,1,2,2,2,2,3,2,1,1,0,1828,2,1,3,NA,NA,2,CHICAGO,60618,3089,0.5150534153447718,0.04370346390417611,0.05730009711880868,0.34153447717707996,0.08481709291032696,14000,Chicago,0,0,6,1,0,0,BRENTANO,SCHURZ HS,6.915,102250,FALSE,TRUE,TRUE
9218,207,18,18015,156160,46830,NA,W,10407,29,NA,1,1,8,4,1,3,1,5,1,1,1,2,1,2,2,2,2,3,1,1,2,0,1956,2,1,2,3,NA,NA,ELGIN,60120,6938,0.4429230325742289,0.03430383395791294,0.10190256558085904,0.38800807149034305,0.06399538771980398,23074,Elgin,0,0,1,0,0,0,SCHOOL DISTRICT 46,SCHOOL DISTRICT 46,10.511,75417,FALSE,TRUE,TRUE
9219,203,35,35040,184390,47500,NA,W,10000,59,NA,3,1,5,2,3,1,1,5,1,0,3,1,1,2,2,2,2,1,4,1,1,755,1005,2,1,1,NA,NA,NA,SCHAUMBURG,60193,6476,0.6400555898702903,0.02671402100061766,0.14978381717109326,0.14854848672019766,0.05975911056207535,68003,Schaumburg,0,0,3,1,0,0,SCHOOL DISTRICT C C 54,PALATINE TOWNSHIP HIGH SCHOOL  211,9.172189655172414,83662,FALSE,TRUE,TRUE
9220,203,28,28013,152210,41210,NA,W,11777,52,NA,1,1,6,3,1,3,1,2,1,0,3,1,1,2,NA,2,2,3,2,1,2,0,1232,2,1,1,NA,NA,NA,ORLAND PARK,60467,7005,0.7143468950749464,0.02469664525339043,0.15517487508922198,0.08408279800142755,0.03611705924339757,NA,NA,0,0,1,0,0,0,SCHOOL DISTRICT  135,CONSOLIDATED HIGH SCHOOL  230,8.518,95668,FALSE,TRUE,TRUE
9221,203,70,70030,77400,66230,NA,W,5299,96,NA,2,1,6,3,1,1,1,5,1,1,1,2,0,2,2,2,2,7,NA,NA,NA,0,2003,2,1,5,1,NA,NA,CHICAGO,60619,2550,0.00156862745098039,0.9952941176470588,0,0.00313725490196078,0,14000,Chicago,0,0,1,0,0,0,DENEEN,ROBESON HS,6.88386464826358,36806,FALSE,FALSE,FALSE
9222,278,22,22150,624870,78750,NA,W,7500,21,NA,2,1,8,4,1,3,1,5,1,1,3,2,1,2,1,2,2,3,1,2,2,0,2930,2,1,2,NA,NA,NA,PARK RIDGE,60068,4826,0.8723580605055947,0.00476585163696643,0.01968503937007874,0.07666804807293826,0.05304600082884376,57875,Park Ridge,0,0,1,0,0,0,SCHOOL DISTRICT C C  64,MAINE TOWNSHIP HIGH SCHOOL  207,8.938,90504,FALSE,TRUE,TRUE
9223,203,31,31092,207990,24950,NA,W,4340,114,NA,1,1,7,4,1,1,1,5,2,0,1,1,1,2,NA,2,2,3,1,2,2,0,1336,2,1,5,1,NA,NA,FOREST PARK,60130,6035,0.5367025683512842,0.2311516155758078,0.11068765534382768,0.0916321458160729,0.05733222866611433,26935,Forest Park,0,0,1,0,0,0,SCHOOL DISTRICT 91,PROVISO TOWNSHIP HIGH SCHOOL 209,12.075,59485,FALSE,TRUE,TRUE
9224,278,77,77120,623560,57120,NA,W,1680,15,NA,1,2,8,4,3,3,1,5,1,0,3,2,1,2,2,2,2,3,1,1,2,0,2345,2,1,3,NA,NA,NA,CHICAGO,60622,2206,0.6382592928377153,0.03309156844968268,0.02946509519492294,0.29782411604714415,0.0027198549410698,14000,Chicago,0,0,1,0,0,0,TALCOTT,WELLS HS,6.89,123167,FALSE,TRUE,TRUE
9225,205,71,71071,244530,43200,NA,W,3200,114,NA,1,1,6,3,3,1,2,5,2,0,2,2,0,2,NA,2,2,3,1,2,2,0,1470,2,1,2,1,NA,1,CHICAGO,60630,4264,0.3093339587242026,0.04268292682926829,0.16580675422138838,0.4552063789868668,0.05393996247654784,14000,Chicago,0,0,1,0,0,0,HAUGAN,ROOSEVELT HS,6.901516611295682,62264,FALSE,TRUE,TRUE
